,Unnamed: 0,area_type,balcony,price,bhk
7810,7810,Plot  Area,1.00,88.00,3.00
7811,7811,Plot  Area,0.00,310.00,5.00
7812,7812,Super built-up  Area,1.00,62.00,2.00
7813,7813,Super built-up  Area,1.00,65.00,3.00
7814,7814,Super built-up  Area,2.00,73.00,3.00
7815,7815,Super built-up  Area,1.00,60.00,2.00
7816,7816,Super built-up  Area,2.00,95.00,2.00
7817,7817,Super built-up  Area,3.00,45.50,2.00
7818,7818,Plot  Area,0.00,45.00,2.00
7819,7819,Super built-up  Area,1.00,156.00,2.00
7820,7820,Built-up  Area,3.00,180.00,4.00
7821,7821,Super built-up  Area,1.00,95.00,3.00
7822,7822,Super built-up  Area,2.00,131.00,3.00
7823,7823,Super built-up  Area,3.00,190.00,4.00
7824,7824,Super built-up  Area,1.00,276.00,1.00
7825,7825,Built-up  Area,1.00,15.00,2.00
7826,7826,Super built-up  Area,1.00,40.00,1.00
7827,7827,Super built-up  Area,1.00,111.00,3.00
7828,7828,Plot  Area,3.00,105.00,8.00
7829,7829,Super built-up  Area,2.00,80.00,2.00
7830,7830,Super built-up  Area,2.00,63.00,3.00
7831,7831,Super built-up  Area,2.00,100.00,3.00
7832,7832,Built-up  Area,2.00,375.00,4.00
7833,7833,Super built-up  Area,1.00,39.50,2.00
7834,7834,Super built-up  Area,3.00,78.50,2.00
7835,7835,Super built-up  Area,1.00,100.00,2.00
7836,7836,Built-up  Area,3.00,179.00,4.00
7837,7837,Plot  Area,2.00,225.00,4.00
7838,7838,Built-up  Area,3.00,170.00,4.00
7839,7839,Built-up  Area,1.00,82.00,2.00
7840,7840,Super built-up  Area,3.00,60.00,3.00
7841,7841,Plot  Area,2.00,98.50,5.00
7842,7842,Super built-up  Area,1.00,57.60,1.00
7843,7843,Super built-up  Area,0.00,19.83,1.00
7844,7844,Super built-up  Area,1.00,71.38,3.00
7845,7845,Super built-up  Area,1.00,62.00,2.00
7846,7846,Built-up  Area,1.00,70.00,2.00
7847,7847,Built-up  Area,1.00,18.00,1.00
7848,7848,Super built-up  Area,1.00,57.00,1.00
7849,7849,Super built-up  Area,2.00,75.00,4.00
7850,7850,Built-up  Area,2.00,150.00,5.00
7851,7851,Built-up  Area,0.00,600.00,4.00
7852,7852,Plot  Area,3.00,425.00,4.00
7853,7853,Built-up  Area,2.00,104.00,3.00
7854,7854,Super built-up  Area,2.00,90.00,3.00
7855,7855,Plot  Area,1.00,1250.00,4.00
7856,7856,Super built-up  Area,2.00,38.00,2.00
7857,7857,Super built-up  Area,2.00,120.00,3.00
7858,7858,Super built-up  Area,1.00,26.00,1.00
7859,7859,Plot  Area,2.00,120.00,4.00
7860,7860,Plot  Area,2.00,420.00,6.00
7861,7861,Super built-up  Area,2.00,138.00,3.00
7862,7862,Super built-up  Area,2.00,93.00,3.00
7863,7863,Super built-up  Area,3.00,40.00,2.00
7864,7864,Built-up  Area,3.00,46.00,3.00
7865,7865,Super built-up  Area,0.00,440.00,4.00
7866,7866,Super built-up  Area,2.00,80.48,3.00
7867,7867,Super built-up  Area,2.00,41.00,2.00
7868,7868,Super built-up  Area,2.00,50.00,2.00
7869,7869,Plot  Area,2.00,420.00,4.00
7870,7870,Super built-up  Area,1.00,97.00,3.00
7871,7871,Super built-up  Area,3.00,400.00,3.00
7872,7872,Plot  Area,0.00,33.00,1.00
7873,7873,Built-up  Area,0.00,70.00,3.00
7874,7874,Built-up  Area,2.00,147.00,3.00
7875,7875,Super built-up  Area,0.00,42.50,1.00
7876,7876,Plot  Area,1.00,180.00,4.00
7877,7877,Plot  Area,0.00,95.00,3.00
7878,7878,Built-up  Area,1.00,80.00,2.00
7879,7879,Super built-up  Area,1.00,90.00,2.00
7880,7880,Super built-up  Area,1.00,325.00,3.00
7881,7881,Super built-up  Area,2.00,45.12,3.00
7882,7882,Super built-up  Area,1.00,35.47,2.00
7883,7883,Super built-up  Area,2.00,1063.00,4.00
7884,7884,Built-up  Area,0.00,72.00,1.00
7885,7885,Super built-up  Area,1.00,68.00,2.00
7886,7886,Plot  Area,0.00,250.00,8.00
7887,7887,Built-up  Area,2.00,192.00,3.00
7888,7888,Super built-up  Area,2.00,52.76,2.00
7889,7889,Super built-up  Area,1.00,49.00,2.00
7890,7890,Super built-up  Area,2.00,82.00,3.00
7891,7891,Super built-up  Area,1.00,60.00,2.00
7892,7892,Plot  Area,3.00,625.00,5.00
7893,7893,Super built-up  Area,1.00,69.00,3.00
7894,7894,Plot  Area,3.00,242.00,4.00
7895,7895,Built-up  Area,1.00,700.00,4.00
7896,7896,Super built-up  Area,1.00,145.00,3.00
7897,7897,Super built-up  Area,1.00,197.00,3.00
7898,7898,Plot  Area,1.00,56.12,3.00
7899,7899,Super built-up  Area,1.00,45.00,2.00
7900,7900,Built-up  Area,2.00,97.00,3.00
7901,7901,Super built-up  Area,1.00,14.00,1.00
7902,7902,Plot  Area,1.00,68.38,3.00
7903,7903,Super built-up  Area,2.00,43.00,2.00
7904,7904,Super built-up  Area,2.00,47.88,2.00
7905,7905,Super built-up  Area,2.00,45.00,2.00
7906,7906,Plot  Area,3.00,95.00,4.00
7907,7907,Super built-up  Area,3.00,49.00,2.00
7908,7908,Super built-up  Area,2.00,27.00,1.00
7909,7909,Super built-up  Area,1.00,84.86,3.00
7910,7910,Plot  Area,0.00,90.00,3.00
7911,7911,Carpet  Area,1.00,38.50,2.00
7912,7912,Super built-up  Area,1.00,96.00,2.00
7913,7913,Built-up  Area,1.00,59.00,3.00
7914,7914,Super built-up  Area,2.00,52.00,3.00
7915,7915,Carpet  Area,1.00,50.00,2.00
7916,7916,Super built-up  Area,3.00,61.00,3.00
7917,7917,Plot  Area,2.00,395.00,4.00
7918,7918,Built-up  Area,1.00,104.00,2.00
7919,7919,Super built-up  Area,0.00,18.00,1.00
7920,7920,Super built-up  Area,1.00,34.80,3.00
7921,7921,Super built-up  Area,0.00,85.13,3.00
7922,7922,Built-up  Area,2.00,125.00,2.00
7923,7923,Super built-up  Area,2.00,85.00,2.00
7924,7924,Super built-up  Area,3.00,100.00,3.00
7925,7925,Super built-up  Area,2.00,132.00,3.00
7926,7926,Carpet  Area,0.00,75.00,3.00
7927,7927,Super built-up  Area,1.00,58.11,2.00
7928,7928,Super built-up  Area,1.00,48.72,2.00
7929,7929,Super built-up  Area,1.00,43.55,2.00
7930,7930,Super built-up  Area,2.00,175.00,3.00
7931,7931,Super built-up  Area,1.00,68.50,2.00
7932,7932,Super built-up  Area,2.00,19.87,1.00
7933,7933,Super built-up  Area,2.00,150.00,3.00
7934,7934,Built-up  Area,1.00,200.00,4.00
7935,7935,Built-up  Area,0.00,40.00,2.00
7936,7936,Super built-up  Area,1.00,63.85,2.00
7937,7937,Super built-up  Area,2.00,51.35,3.00
7938,7938,Super built-up  Area,2.00,60.00,3.00
7939,7939,Super built-up  Area,1.00,28.00,2.00
7940,7940,Plot  Area,1.00,67.77,3.00
7941,7941,Super built-up  Area,1.00,45.00,2.00
7942,7942,Plot  Area,2.00,225.00,4.00
7943,7943,Built-up  Area,2.00,70.00,2.00
7944,7944,Super built-up  Area,2.00,90.00,3.00
7945,7945,Plot  Area,3.00,150.00,5.00
7946,7946,Built-up  Area,3.00,90.00,2.00
7947,7947,Plot  Area,0.00,175.00,3.00
7948,7948,Super built-up  Area,1.00,64.00,2.00
7949,7949,Super built-up  Area,2.00,70.00,3.00
7950,7950,Super built-up  Area,2.00,117.00,3.00
7951,7951,Super built-up  Area,2.00,75.00,3.00
7952,7952,Super built-up  Area,2.00,199.00,3.00
7953,7953,Super built-up  Area,2.00,150.00,3.00
7954,7954,Super built-up  Area,1.00,73.00,3.00
7955,7955,Built-up  Area,2.00,125.00,3.00
7956,7956,Super built-up  Area,1.00,68.00,2.00
7957,7957,Super built-up  Area,1.00,40.00,2.00
7958,7958,Super built-up  Area,3.00,78.00,3.00
7959,7959,Super built-up  Area,1.00,55.00,3.00
7960,7960,Built-up  Area,1.00,30.00,2.00
7961,7961,Super built-up  Area,3.00,40.00,4.00
7962,7962,Built-up  Area,0.00,385.50,4.00
7963,7963,Super built-up  Area,1.00,85.00,2.00
7964,7964,Super built-up  Area,1.00,85.00,2.00
7965,7965,Super built-up  Area,2.00,43.48,2.00
7966,7966,Plot  Area,0.00,270.00,3.00
7967,7967,Super built-up  Area,2.00,109.00,3.00
7968,7968,Super built-up  Area,1.00,90.00,4.00
7969,7969,Super built-up  Area,2.00,135.00,3.00
7970,7970,Plot  Area,0.00,140.00,3.00
7971,7971,Super built-up  Area,0.00,150.00,3.00
7972,7972,Super built-up  Area,0.00,795.00,4.00
7973,7973,Built-up  Area,0.00,90.00,2.00
7974,7974,Super built-up  Area,1.00,78.00,2.00
7975,7975,Super built-up  Area,2.00,57.00,2.00
7976,7976,Plot  Area,1.00,200.00,4.00
7977,7977,Super built-up  Area,1.00,37.50,2.00
7978,7978,Super built-up  Area,0.00,13.31,1.00
7979,7979,Super built-up  Area,0.00,150.00,11.00
7980,7980,Built-up  Area,3.00,160.00,7.00
7981,7981,Super built-up  Area,1.00,53.00,2.00
7982,7982,Built-up  Area,1.00,45.00,2.00
7983,7983,Super built-up  Area,3.00,38.00,3.00
7984,7984,Super built-up  Area,0.00,340.00,5.00
7985,7985,Plot  Area,1.00,80.00,2.00
7986,7986,Plot  Area,3.00,600.00,4.00
7987,7987,Built-up  Area,2.00,78.00,3.00
7988,7988,Built-up  Area,2.00,93.00,3.00
7989,7989,Super built-up  Area,2.00,120.00,3.00
7990,7990,Built-up  Area,1.00,60.00,3.00
7991,7991,Super built-up  Area,2.00,39.25,2.00
7992,7992,Plot  Area,1.00,61.00,2.00
7993,7993,Plot  Area,3.00,250.00,7.00
7994,7994,Super built-up  Area,1.00,19.90,2.00
7995,7995,Super built-up  Area,2.00,285.00,3.00
7996,7996,Super built-up  Area,1.00,60.00,3.00
7997,7997,Plot  Area,1.00,56.12,3.00
7998,7998,Super built-up  Area,2.00,52.00,3.00
7999,7999,Plot  Area,2.00,180.00,5.00
8000,8000,Super built-up  Area,3.00,120.00,3.00
8001,8001,Super built-up  Area,2.00,45.00,2.00
8002,8002,Plot  Area,2.00,344.00,4.00
8003,8003,Super built-up  Area,2.00,35.11,2.00
8004,8004,Super built-up  Area,0.00,385.00,5.00
8005,8005,Plot  Area,3.00,100.00,6.00
8006,8006,Plot  Area,1.00,95.00,4.00
8007,8007,Built-up  Area,2.00,175.00,3.00
8008,8008,Plot  Area,3.00,240.00,5.00
8009,8009,Super built-up  Area,2.00,77.27,3.00
8010,8010,Super built-up  Area,1.00,29.35,2.00
8011,8011,Super built-up  Area,1.00,115.00,3.00
8012,8012,Plot  Area,2.00,138.00,4.00
8013,8013,Super built-up  Area,2.00,142.00,3.00
8014,8014,Built-up  Area,3.00,95.00,3.00
8015,8015,Built-up  Area,0.00,97.00,3.00
8016,8016,Plot  Area,1.00,800.00,4.00
8017,8017,Plot  Area,1.00,45.00,2.00
8018,8018,Built-up  Area,0.00,160.00,4.00
8019,8019,Super built-up  Area,1.00,53.40,2.00
8020,8020,Super built-up  Area,0.00,229.00,4.00
8021,8021,Plot  Area,0.00,115.00,7.00
8022,8022,Super built-up  Area,2.00,100.00,3.00
8023,8023,Built-up  Area,0.00,393.50,4.00
8024,8024,Super built-up  Area,1.00,60.00,2.00
8025,8025,Super built-up  Area,2.00,350.00,4.00
8026,8026,Super built-up  Area,1.00,41.00,3.00
8027,8027,Super built-up  Area,2.00,32.00,1.00
8028,8028,Super built-up  Area,1.00,13.50,1.00
8029,8029,Built-up  Area,1.00,40.00,3.00
8030,8030,Plot  Area,3.00,145.00,7.00
8031,8031,Plot  Area,1.00,235.00,4.00
8032,8032,Super built-up  Area,1.00,33.53,2.00
8033,8033,Super built-up  Area,2.00,160.00,3.00
8034,8034,Super built-up  Area,3.00,159.00,3.00
8035,8035,Plot  Area,2.00,90.00,3.00
8036,8036,Super built-up  Area,2.00,50.00,1.00
8037,8037,Super built-up  Area,2.00,43.50,2.00
8038,8038,Super built-up  Area,2.00,155.00,3.00
8039,8039,Super built-up  Area,1.00,230.00,3.00
8040,8040,Super built-up  Area,1.00,89.00,3.00
8041,8041,Super built-up  Area,1.00,50.00,2.00
8042,8042,Super built-up  Area,1.00,53.00,2.00
8043,8043,Super built-up  Area,2.00,45.00,2.00
8044,8044,Built-up  Area,2.00,60.00,3.00
8045,8045,Built-up  Area,3.00,45.00,3.00
8046,8046,Super built-up  Area,2.00,94.71,4.00
8047,8047,Super built-up  Area,3.00,60.00,2.00
8048,8048,Super built-up  Area,2.00,40.00,2.00
8049,8049,Super built-up  Area,2.00,62.89,3.00
8050,8050,Built-up  Area,3.00,240.00,9.00
8051,8051,Plot  Area,1.00,35.00,1.00
8052,8052,Super built-up  Area,1.00,50.00,2.00
8053,8053,Super built-up  Area,2.00,40.43,2.00
8054,8054,Plot  Area,2.00,98.00,3.00
8055,8055,Super built-up  Area,2.00,65.00,2.00
8056,8056,Super built-up  Area,0.00,98.49,3.00
8057,8057,Plot  Area,2.00,375.00,4.00
8058,8058,Super built-up  Area,2.00,55.00,2.00
8059,8059,Super built-up  Area,2.00,119.00,3.00
8060,8060,Super built-up  Area,1.00,20.00,2.00
8061,8061,Super built-up  Area,2.00,77.00,2.00
8062,8062,Super built-up  Area,2.00,68.00,2.00
8063,8063,Super built-up  Area,2.00,89.00,3.00
8064,8064,Super built-up  Area,1.00,165.00,2.00
8065,8065,Built-up  Area,1.00,125.00,3.00
8066,8066,Plot  Area,0.00,55.00,2.00
8067,8067,Super built-up  Area,1.00,46.00,2.00
8068,8068,Super built-up  Area,2.00,77.00,3.00
8069,8069,Built-up  Area,1.00,40.00,1.00
8070,8070,Super built-up  Area,2.00,60.16,2.00
8071,8071,Plot  Area,2.00,90.00,5.00
8072,8072,Super built-up  Area,1.00,48.00,2.00
8073,8073,Super built-up  Area,1.00,58.00,1.00
8074,8074,Built-up  Area,0.00,44.00,2.00
8075,8075,Super built-up  Area,2.00,550.00,4.00
8076,8076,Super built-up  Area,3.00,130.00,3.00
8077,8077,Built-up  Area,1.00,64.80,2.00
8078,8078,Super built-up  Area,1.00,37.80,2.00
8079,8079,Super built-up  Area,1.00,90.00,2.00
8080,8080,Super built-up  Area,2.00,40.54,2.00
8081,8081,Built-up  Area,2.00,180.00,5.00
8082,8082,Plot  Area,1.00,95.00,5.00
8083,8083,Super built-up  Area,2.00,41.00,3.00
8084,8084,Super built-up  Area,3.00,87.00,3.00
8085,8085,Super built-up  Area,3.00,49.00,2.00
8086,8086,Built-up  Area,2.00,65.00,2.00
8087,8087,Super built-up  Area,0.00,45.40,1.00
8088,8088,Super built-up  Area,1.00,75.00,2.00
8089,8089,Built-up  Area,3.00,428.00,4.00
8090,8090,Super built-up  Area,1.00,34.00,2.00
8091,8091,Super built-up  Area,1.00,26.63,2.00
8092,8092,Super built-up  Area,1.00,97.00,2.00
8093,8093,Plot  Area,1.00,45.00,2.00
8094,8094,Super built-up  Area,1.00,86.00,2.00
8095,8095,Super built-up  Area,1.00,48.45,2.00
8096,8096,Super built-up  Area,3.00,85.00,3.00
8097,8097,Super built-up  Area,1.00,511.00,4.00
8098,8098,Super built-up  Area,2.00,170.00,3.00
8099,8099,Super built-up  Area,2.00,39.85,3.00
8100,8100,Super built-up  Area,1.00,55.00,2.00
8101,8101,Super built-up  Area,2.00,142.00,3.00
8102,8102,Super built-up  Area,2.00,62.63,3.00
8103,8103,Super built-up  Area,0.00,30.84,1.00
8104,8104,Super built-up  Area,2.00,70.00,2.00
8105,8105,Super built-up  Area,3.00,47.00,3.00
8106,8106,Plot  Area,0.00,300.00,8.00
8107,8107,Plot  Area,0.00,35.00,4.00
8108,8108,Super built-up  Area,1.00,67.48,2.00
8109,8109,Super built-up  Area,2.00,34.00,2.00
8110,8110,Super built-up  Area,1.00,49.97,2.00
8111,8111,Built-up  Area,2.00,60.00,1.00
8112,8112,Built-up  Area,1.00,50.00,3.00
8113,8113,Plot  Area,1.00,320.00,5.00
8114,8114,Super built-up  Area,1.00,180.00,3.00
8115,8115,Super built-up  Area,2.00,86.00,2.00
8116,8116,Super built-up  Area,2.00,81.00,3.00
8117,8117,Super built-up  Area,1.00,48.60,2.00
8118,8118,Super built-up  Area,2.00,42.00,2.00
8119,8119,Super built-up  Area,0.00,400.00,4.00
8120,8120,Super built-up  Area,2.00,40.00,2.00
8121,8121,Super built-up  Area,2.00,33.60,2.00
8122,8122,Super built-up  Area,0.00,19.55,1.00
8123,8123,Super built-up  Area,2.00,80.00,3.00
8124,8124,Super built-up  Area,2.00,36.00,2.00
8125,8125,Built-up  Area,2.00,88.00,3.00
8126,8126,Plot  Area,0.00,160.00,5.00
8127,8127,Super built-up  Area,2.00,300.00,4.00
8128,8128,Plot  Area,1.00,95.00,4.00
8129,8129,Super built-up  Area,0.00,90.00,3.00
8130,8130,Plot  Area,2.00,125.00,4.00
8131,8131,Super built-up  Area,2.00,46.00,2.00
8132,8132,Super built-up  Area,2.00,130.00,3.00
8133,8133,Super built-up  Area,1.00,71.55,3.00
8134,8134,Super built-up  Area,1.00,41.21,2.00
8135,8135,Super built-up  Area,1.00,75.00,2.00
8136,8136,Super built-up  Area,1.00,60.00,2.00
8137,8137,Super built-up  Area,1.00,201.00,4.00
8138,8138,Plot  Area,2.00,175.00,4.00
8139,8139,Super built-up  Area,2.00,40.54,2.00
8140,8140,Carpet  Area,3.00,90.00,3.00
8141,8141,Super built-up  Area,3.00,47.57,3.00
8142,8142,Super built-up  Area,1.00,326.00,4.00
8143,8143,Plot  Area,1.00,72.00,2.00
8144,8144,Super built-up  Area,2.00,47.00,2.00
8145,8145,Built-up  Area,2.00,110.00,2.00
8146,8146,Plot  Area,1.00,169.00,5.00
8147,8147,Plot  Area,1.00,100.00,4.00
8148,8148,Plot  Area,2.00,160.00,4.00
8149,8149,Built-up  Area,0.00,48.00,1.00
8150,8150,Super built-up  Area,2.00,60.65,3.00
8151,8151,Built-up  Area,0.00,45.00,2.00
8152,8152,Super built-up  Area,2.00,53.58,3.00
8153,8153,Carpet  Area,1.00,100.00,2.00
8154,8154,Plot  Area,3.00,270.00,9.00
8155,8155,Super built-up  Area,2.00,113.00,3.00
8156,8156,Built-up  Area,0.00,83.00,4.00
8157,8157,Super built-up  Area,3.00,60.00,2.00
8158,8158,Super built-up  Area,2.00,50.00,2.00
8159,8159,Super built-up  Area,2.00,77.99,3.00
8160,8160,Super built-up  Area,1.00,94.84,2.00
8161,8161,Super built-up  Area,1.00,103.00,2.00
8162,8162,Super built-up  Area,1.00,20.00,1.00
8163,8163,Super built-up  Area,1.00,100.00,3.00
8164,8164,Super built-up  Area,3.00,51.77,3.00
8165,8165,Super built-up  Area,1.00,1600.00,4.00
8166,8166,Built-up  Area,1.00,23.50,2.00
8167,8167,Super built-up  Area,2.00,65.00,3.00
8168,8168,Super built-up  Area,2.00,110.00,3.00
8169,8169,Plot  Area,1.00,340.00,4.00
8170,8170,Super built-up  Area,2.00,943.00,3.00
8171,8171,Built-up  Area,2.00,55.00,3.00
8172,8172,Built-up  Area,3.00,175.00,3.00
8173,8173,Built-up  Area,1.00,55.00,2.00
8174,8174,Super built-up  Area,3.00,128.00,3.00
8175,8175,Super built-up  Area,2.00,160.00,3.00
8176,8176,Super built-up  Area,3.00,59.00,3.00
8177,8177,Built-up  Area,1.00,110.00,3.00
8178,8178,Plot  Area,3.00,255.00,4.00
8179,8179,Super built-up  Area,2.00,30.47,3.00
8180,8180,Super built-up  Area,2.00,65.00,2.00
8181,8181,Super built-up  Area,2.00,75.00,3.00
8182,8182,Super built-up  Area,3.00,50.00,3.00
8183,8183,Super built-up  Area,1.00,45.00,3.00
8184,8184,Super built-up  Area,1.00,32.80,2.00
8185,8185,Built-up  Area,1.00,60.00,2.00
8186,8186,Plot  Area,2.00,85.00,2.00
8187,8187,Plot  Area,2.00,700.00,3.00
8188,8188,Built-up  Area,2.00,60.00,2.00
8189,8189,Super built-up  Area,2.00,55.00,3.00
8190,8190,Plot  Area,2.00,150.00,8.00
8191,8191,Super built-up  Area,2.00,108.00,2.00
8192,8192,Super built-up  Area,1.00,130.00,2.00
8193,8193,Plot  Area,2.00,325.00,4.00
8194,8194,Built-up  Area,0.00,130.00,2.00
8195,8195,Built-up  Area,0.00,245.00,4.00
8196,8196,Super built-up  Area,1.00,35.88,2.00
8197,8197,Plot  Area,1.00,99.00,2.00
8198,8198,Super built-up  Area,0.00,90.00,3.00
8199,8199,Super built-up  Area,2.00,75.00,3.00
8200,8200,Built-up  Area,1.00,268.00,3.00
8201,8201,Plot  Area,0.00,230.00,6.00
8202,8202,Super built-up  Area,2.00,45.00,2.00
8203,8203,Super built-up  Area,1.00,55.99,2.00
8204,8204,Super built-up  Area,1.00,70.00,2.00
8205,8205,Plot  Area,0.00,350.00,3.00
8206,8206,Plot  Area,2.00,95.00,3.00
8207,8207,Super built-up  Area,1.00,47.65,2.00
8208,8208,Built-up  Area,2.00,175.00,4.00
8209,8209,Built-up  Area,1.00,38.37,2.00
8210,8210,Super built-up  Area,2.00,60.00,2.00
8211,8211,Super built-up  Area,3.00,77.59,3.00
8212,8212,Super built-up  Area,2.00,411.00,4.00
8213,8213,Super built-up  Area,2.00,115.00,3.00
8214,8214,Super built-up  Area,2.00,56.00,3.00
8215,8215,Built-up  Area,2.00,48.00,2.00
8216,8216,Super built-up  Area,1.00,54.00,2.00
8217,8217,Super built-up  Area,1.00,123.00,3.00
8218,8218,Super built-up  Area,2.00,55.00,3.00
8219,8219,Super built-up  Area,2.00,240.00,3.00
8220,8220,Super built-up  Area,3.00,175.00,3.00
8221,8221,Super built-up  Area,2.00,90.00,3.00
8222,8222,Super built-up  Area,0.00,400.00,3.00
8223,8223,Super built-up  Area,3.00,70.00,3.00
8224,8224,Super built-up  Area,2.00,93.00,2.00
8225,8225,Super built-up  Area,1.00,260.00,4.00
8226,8226,Super built-up  Area,2.00,95.00,2.00
8227,8227,Plot  Area,0.00,100.00,2.00
8228,8228,Super built-up  Area,1.00,55.00,2.00
8229,8229,Super built-up  Area,2.00,90.00,3.00
8230,8230,Super built-up  Area,1.00,61.99,2.00
8231,8231,Super built-up  Area,1.00,65.00,3.00
8232,8232,Super built-up  Area,2.00,67.00,2.00
8233,8233,Super built-up  Area,3.00,120.00,3.00
8234,8234,Plot  Area,2.00,208.00,3.00
8235,8235,Super built-up  Area,2.00,52.50,2.00
8236,8236,Super built-up  Area,0.00,27.38,1.00
8237,8237,Plot  Area,2.00,750.00,4.00
8238,8238,Super built-up  Area,0.00,39.00,1.00
8239,8239,Built-up  Area,2.00,48.00,2.00
8240,8240,Super built-up  Area,1.00,77.25,2.00
8241,8241,Super built-up  Area,2.00,178.00,3.00
8242,8242,Super built-up  Area,1.00,15.00,1.00
8243,8243,Built-up  Area,2.00,30.00,2.00
8244,8244,Super built-up  Area,0.00,792.00,4.00
8245,8245,Built-up  Area,2.00,52.00,2.00
8246,8246,Super built-up  Area,2.00,43.60,2.00
8247,8247,Super built-up  Area,2.00,59.00,3.00
8248,8248,Carpet  Area,2.00,68.00,3.00
8249,8249,Super built-up  Area,3.00,50.79,3.00
8250,8250,Super built-up  Area,2.00,123.00,3.00
8251,8251,Super built-up  Area,1.00,49.87,1.00
8252,8252,Super built-up  Area,0.00,95.00,3.00
8253,8253,Super built-up  Area,3.00,242.00,4.00
8254,8254,Built-up  Area,0.00,78.00,3.00
8255,8255,Super built-up  Area,2.00,44.00,2.00
8256,8256,Super built-up  Area,3.00,154.00,4.00
8257,8257,Super built-up  Area,0.00,47.60,3.00
8258,8258,Super built-up  Area,1.00,49.00,2.00
8259,8259,Super built-up  Area,2.00,60.00,2.00
8260,8260,Super built-up  Area,1.00,45.00,2.00
8261,8261,Super built-up  Area,1.00,51.00,2.00
8262,8262,Super built-up  Area,1.00,104.00,3.00
8263,8263,Super built-up  Area,2.00,55.50,2.00
8264,8264,Super built-up  Area,2.00,83.00,3.00
8265,8265,Plot  Area,0.00,70.00,2.00
8266,8266,Super built-up  Area,2.00,125.00,2.00
8267,8267,Super built-up  Area,1.00,35.40,1.00
8268,8268,Super built-up  Area,1.00,58.00,2.00
